id,name,stars,link
7600409,shadowsocks/shadowsocks-windows,51005,https://github.com/shadowsocks/shadowsocks-windows
49609581,PowerShell/PowerShell,23254,https://github.com/PowerShell/PowerShell
11620669,CodeHubApp/CodeHub,23062,https://github.com/CodeHubApp/CodeHub
17620347,dotnet/aspnetcore,20166,https://github.com/dotnet/aspnetcore
15315789,Wox-launcher/Wox,18995,https://github.com/Wox-launcher/Wox
38380854,dnSpy/dnSpy,16511,https://github.com/dnSpy/dnSpy
199570071,2dust/v2rayN,16054,https://github.com/2dust/v2rayN
70104825,dotnet-architecture/eShopOnContainers,15964,https://github.com/dotnet-architecture/eShopOnContainers
69662720,mxgmn/WaveFunctionCollapse,15466,https://github.com/mxgmn/WaveFunctionCollapse
13428264,ShareX/ShareX,14475,https://github.com/ShareX/ShareX
29078997,dotnet/roslyn,13715,https://github.com/dotnet/roslyn
54086969,thangchung/awesome-dotnet-core,13531,https://github.com/thangchung/awesome-dotnet-core
1613345,StackExchange/Dapper,13053,https://github.com/StackExchange/Dapper
64713769,NickeManarin/ScreenToGif,12922,https://github.com/NickeManarin/ScreenToGif
1327739,icsharpcode/ILSpy,11460,https://github.com/icsharpcode/ILSpy
14964475,AvaloniaUI/Avalonia,10083,https://github.com/AvaloniaUI/Avalonia
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,9948,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
102904613,Unity-Technologies/ml-agents,9825,https://github.com/Unity-Technologies/ml-agents
16157746,dotnet/efcore,9707,https://github.com/dotnet/efcore
143460965,GoogleCloudPlatform/microservices-demo,9110,https://github.com/GoogleCloudPlatform/microservices-demo
12201538,aspnetboilerplate/aspnetboilerplate,9063,https://github.com/aspnetboilerplate/aspnetboilerplate
791611,mono/mono,9020,https://github.com/mono/mono
959908,OpenRA/OpenRA,8791,https://github.com/OpenRA/OpenRA
161012019,jellyfin/jellyfin,8598,https://github.com/jellyfin/jellyfin
9864166,App-vNext/Polly,8295,https://github.com/App-vNext/Polly
3476845,JamesNK/Newtonsoft.Json,8210,https://github.com/JamesNK/Newtonsoft.Json
2087064,SignalR/SignalR,8181,https://github.com/SignalR/SignalR
28239455,dotnet/AspNetCore.Docs,8179,https://github.com/dotnet/AspNetCore.Docs
505380,AutoMapper/AutoMapper,7676,https://github.com/AutoMapper/AutoMapper
374228,restsharp/RestSharp,7537,https://github.com/restsharp/RestSharp
1135454,cefsharp/CefSharp,7526,https://github.com/cefsharp/CefSharp
118322286,felixse/FluentTerminal,7371,https://github.com/felixse/FluentTerminal
46652227,IdentityServer/IdentityServer4,7363,https://github.com/IdentityServer/IdentityServer4
2584777,MahApps/MahApps.Metro,7304,https://github.com/MahApps/MahApps.Metro
132021166,dotnet/machinelearning,7287,https://github.com/dotnet/machinelearning
88064357,QL-Win/QuickLook,7265,https://github.com/QL-Win/QuickLook
126486701,Unity-Technologies/UnityCsReference,7196,https://github.com/Unity-Technologies/UnityCsReference
1579990,MonoGame/MonoGame,7175,https://github.com/MonoGame/MonoGame
738250,NancyFx/Nancy,7140,https://github.com/NancyFx/Nancy
28232663,dotnet/orleans,7126,https://github.com/dotnet/orleans
28647218,chocolatey/choco,7070,https://github.com/chocolatey/choco
193681686,NetchX/Netch,6776,https://github.com/NetchX/Netch
7560589,JeffreySu/WeiXinMPSDK,6534,https://github.com/JeffreySu/WeiXinMPSDK
75990888,dotnet/csharplang,6441,https://github.com/dotnet/csharplang
46755185,bitwarden/server,6428,https://github.com/bitwarden/server
198071756,huiyadanli/RevokeMsgPatcher,6365,https://github.com/huiyadanli/RevokeMsgPatcher
11920542,HangfireIO/Hangfire,6242,https://github.com/HangfireIO/Hangfire
142076747,microsoft/ailab,6208,https://github.com/microsoft/ailab
12191244,dotnet/BenchmarkDotNet,5982,https://github.com/dotnet/BenchmarkDotNet
44897462,JustArchiNET/ArchiSteamFarm,5977,https://github.com/JustArchiNET/ArchiSteamFarm
715082,reactiveui/ReactiveUI,5920,https://github.com/reactiveui/ReactiveUI
2465723,Sonarr/Sonarr,5896,https://github.com/Sonarr/Sonarr
443962,FluentValidation/FluentValidation,5826,https://github.com/FluentValidation/FluentValidation
22456440,ppy/osu,5794,https://github.com/ppy/osu
62256097,ThreeMammals/Ocelot,5754,https://github.com/ThreeMammals/Ocelot
15126429,aspnet/Mvc,5741,https://github.com/aspnet/Mvc
17369361,jbogard/MediatR,5671,https://github.com/jbogard/MediatR
22636263,duplicati/duplicati,5607,https://github.com/duplicati/duplicati
18586705,nopSolutions/nopCommerce,5525,https://github.com/nopSolutions/nopCommerce
69673033,ardalis/CleanArchitecture,5485,https://github.com/ardalis/CleanArchitecture
262395224,dotnet/maui,5405,https://github.com/dotnet/maui
23315232,mbdavid/LiteDB,5403,https://github.com/mbdavid/LiteDB
8835057,xupefei/Locale-Emulator,5400,https://github.com/xupefei/Locale-Emulator
80058269,microsoft/VFSForGit,5318,https://github.com/microsoft/VFSForGit
85953,gitextensions/gitextensions,5315,https://github.com/gitextensions/gitextensions
64290739,dodyg/practical-aspnetcore,5282,https://github.com/dodyg/practical-aspnetcore
83380995,dotnet-architecture/eShopOnWeb,5264,https://github.com/dotnet-architecture/eShopOnWeb
104670977,dvf/blockchain,5253,https://github.com/dvf/blockchain
41589439,MathewSachin/Captura,5224,https://github.com/MathewSachin/Captura
105649273,ElectronNET/Electron.NET,5212,https://github.com/ElectronNET/Electron.NET
59715467,lambci/docker-lambda,5161,https://github.com/lambci/docker-lambda
75505125,abpframework/abp,5118,https://github.com/abpframework/abp
4213474,Humanizr/Humanizer,5117,https://github.com/Humanizr/Humanizer
64753043,Perfare/AssetStudio,5013,https://github.com/Perfare/AssetStudio
45195614,Jackett/Jackett,5007,https://github.com/Jackett/Jackett
54213490,xamarin/Xamarin.Forms,5003,https://github.com/xamarin/Xamarin.Forms
500093,winsw/winsw,4920,https://github.com/winsw/winsw
1339922,ServiceStack/ServiceStack,4843,https://github.com/ServiceStack/ServiceStack
460848,mRemoteNG/mRemoteNG,4827,https://github.com/mRemoteNG/mRemoteNG
153711945,dotnet/wpf,4811,https://github.com/dotnet/wpf
5780416,NLog/NLog,4806,https://github.com/NLog/NLog
17873382,sschmid/Entitas-CSharp,4716,https://github.com/sschmid/Entitas-CSharp
2419727,de4dot/de4dot,4701,https://github.com/de4dot/de4dot
77323220,Radarr/Radarr,4678,https://github.com/Radarr/Radarr
17941520,neuecc/UniRx,4667,https://github.com/neuecc/UniRx
12576526,dotnet/reactive,4639,https://github.com/dotnet/reactive
26884725,OrchardCMS/OrchardCore,4637,https://github.com/OrchardCMS/OrchardCore
113807330,migueldeicaza/gui.cs,4613,https://github.com/migueldeicaza/gui.cs
42749841,Live-Charts/Live-Charts,4529,https://github.com/Live-Charts/Live-Charts
17748183,StackExchange/StackExchange.Redis,4508,https://github.com/StackExchange/StackExchange.Redis
956732,hbons/SparkleShare,4498,https://github.com/hbons/SparkleShare
11591313,reactiveui/refit,4480,https://github.com/reactiveui/refit
38632468,graphql-dotnet/graphql-dotnet,4473,https://github.com/graphql-dotnet/graphql-dotnet
76425236,EduardoPires/EquinoxProject,4423,https://github.com/EduardoPires/EquinoxProject
72174164,SixLabors/ImageSharp,4414,https://github.com/SixLabors/ImageSharp
210716005,dotnet/runtime,4406,https://github.com/dotnet/runtime
32051890,dotnet/msbuild,4375,https://github.com/dotnet/msbuild
98547658,shadowsocksr-backup/shadowsocksr-csharp,4359,https://github.com/shadowsocksr-backup/shadowsocksr-csharp
76445704,dotnetcore/CAP,4313,https://github.com/dotnetcore/CAP
4600400,Redth/PushSharp,4282,https://github.com/Redth/PushSharp
143253020,microsoft/FASTER,4264,https://github.com/microsoft/FASTER
1208824,quartznet/quartznet,4222,https://github.com/quartznet/quartznet
31335300,PrismLibrary/Prism,4172,https://github.com/PrismLibrary/Prism
132453438,unoplatform/uno,4153,https://github.com/unoplatform/uno
27251463,QuantConnect/Lean,4151,https://github.com/QuantConnect/Lean
20304390,HearthSim/Hearthstone-Deck-Tracker,4140,https://github.com/HearthSim/Hearthstone-Deck-Tracker
70584079,jasontaylordev/NorthwindTraders,4122,https://github.com/jasontaylordev/NorthwindTraders
8198511,serilog/serilog,4080,https://github.com/serilog/serilog
