id,name,stars,link
184456251,microsoft/PowerToys,55072,https://github.com/microsoft/PowerToys
7600409,shadowsocks/shadowsocks-windows,52243,https://github.com/shadowsocks/shadowsocks-windows
49609581,PowerShell/PowerShell,26167,https://github.com/PowerShell/PowerShell
17620347,dotnet/aspnetcore,24460,https://github.com/dotnet/aspnetcore
11620669,CodeHubApp/CodeHub,23266,https://github.com/CodeHubApp/CodeHub
199570071,2dust/v2rayN,20299,https://github.com/2dust/v2rayN
15315789,Wox-launcher/Wox,20201,https://github.com/Wox-launcher/Wox
38380854,dnSpy/dnSpy,18184,https://github.com/dnSpy/dnSpy
70104825,dotnet-architecture/eShopOnContainers,17612,https://github.com/dotnet-architecture/eShopOnContainers
69662720,mxgmn/WaveFunctionCollapse,16175,https://github.com/mxgmn/WaveFunctionCollapse
13428264,ShareX/ShareX,16132,https://github.com/ShareX/ShareX
54086969,thangchung/awesome-dotnet-core,14589,https://github.com/thangchung/awesome-dotnet-core
29078997,dotnet/roslyn,14478,https://github.com/dotnet/roslyn
64713769,NickeManarin/ScreenToGif,14442,https://github.com/NickeManarin/ScreenToGif
1613345,DapperLib/Dapper,13748,https://github.com/DapperLib/Dapper
1327739,icsharpcode/ILSpy,12713,https://github.com/icsharpcode/ILSpy
14964475,AvaloniaUI/Avalonia,11344,https://github.com/AvaloniaUI/Avalonia
102904613,Unity-Technologies/ml-agents,11106,https://github.com/Unity-Technologies/ml-agents
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,10794,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
161012019,jellyfin/jellyfin,10780,https://github.com/jellyfin/jellyfin
16157746,dotnet/efcore,10230,https://github.com/dotnet/efcore
262395224,dotnet/maui,9832,https://github.com/dotnet/maui
12201538,aspnetboilerplate/aspnetboilerplate,9569,https://github.com/aspnetboilerplate/aspnetboilerplate
959908,OpenRA/OpenRA,9334,https://github.com/OpenRA/OpenRA
164140756,files-community/Files,9309,https://github.com/files-community/Files
791611,mono/mono,9298,https://github.com/mono/mono
45363955,lionsoul2014/ip2region,9254,https://github.com/lionsoul2014/ip2region
198071756,huiyadanli/RevokeMsgPatcher,9220,https://github.com/huiyadanli/RevokeMsgPatcher
9864166,App-vNext/Polly,9211,https://github.com/App-vNext/Polly
28239455,dotnet/AspNetCore.Docs,9024,https://github.com/dotnet/AspNetCore.Docs
120231691,Ryujinx/Ryujinx,8948,https://github.com/Ryujinx/Ryujinx
88064357,QL-Win/QuickLook,8781,https://github.com/QL-Win/QuickLook
193681686,netchx/netch,8630,https://github.com/netchx/netch
3476845,JamesNK/Newtonsoft.Json,8572,https://github.com/JamesNK/Newtonsoft.Json
2087064,SignalR/SignalR,8356,https://github.com/SignalR/SignalR
505380,AutoMapper/AutoMapper,8031,https://github.com/AutoMapper/AutoMapper
1135454,cefsharp/CefSharp,7974,https://github.com/cefsharp/CefSharp
46652227,IdentityServer/IdentityServer4,7963,https://github.com/IdentityServer/IdentityServer4
118322286,felixse/FluentTerminal,7877,https://github.com/felixse/FluentTerminal
374228,restsharp/RestSharp,7854,https://github.com/restsharp/RestSharp
126486701,Unity-Technologies/UnityCsReference,7820,https://github.com/Unity-Technologies/UnityCsReference
46755185,bitwarden/server,7809,https://github.com/bitwarden/server
2584777,MahApps/MahApps.Metro,7680,https://github.com/MahApps/MahApps.Metro
28232663,dotnet/orleans,7558,https://github.com/dotnet/orleans
1579990,MonoGame/MonoGame,7532,https://github.com/MonoGame/MonoGame
132021166,dotnet/machinelearning,7511,https://github.com/dotnet/machinelearning
28647218,chocolatey/choco,7468,https://github.com/chocolatey/choco
22456440,ppy/osu,7145,https://github.com/ppy/osu
738250,NancyFx/Nancy,7145,https://github.com/NancyFx/Nancy
75990888,dotnet/csharplang,7062,https://github.com/dotnet/csharplang
69673033,ardalis/CleanArchitecture,6935,https://github.com/ardalis/CleanArchitecture
7560589,JeffreySu/WeiXinMPSDK,6803,https://github.com/JeffreySu/WeiXinMPSDK
11920542,HangfireIO/Hangfire,6717,https://github.com/HangfireIO/Hangfire
44897462,JustArchiNET/ArchiSteamFarm,6558,https://github.com/JustArchiNET/ArchiSteamFarm
12191244,dotnet/BenchmarkDotNet,6515,https://github.com/dotnet/BenchmarkDotNet
17369361,jbogard/MediatR,6436,https://github.com/jbogard/MediatR
142076747,microsoft/ailab,6411,https://github.com/microsoft/ailab
2465723,Sonarr/Sonarr,6374,https://github.com/Sonarr/Sonarr
443962,FluentValidation/FluentValidation,6331,https://github.com/FluentValidation/FluentValidation
715082,reactiveui/ReactiveUI,6306,https://github.com/reactiveui/ReactiveUI
62256097,ThreeMammals/Ocelot,6221,https://github.com/ThreeMammals/Ocelot
18586705,nopSolutions/nopCommerce,6184,https://github.com/nopSolutions/nopCommerce
22636263,duplicati/duplicati,6183,https://github.com/duplicati/duplicati
75505125,abpframework/abp,6169,https://github.com/abpframework/abp
210716005,dotnet/runtime,6165,https://github.com/dotnet/runtime
83380995,dotnet-architecture/eShopOnWeb,6076,https://github.com/dotnet-architecture/eShopOnWeb
41589439,MathewSachin/Captura,6063,https://github.com/MathewSachin/Captura
8835057,xupefei/Locale-Emulator,5963,https://github.com/xupefei/Locale-Emulator
64753043,Perfare/AssetStudio,5937,https://github.com/Perfare/AssetStudio
45195614,Jackett/Jackett,5884,https://github.com/Jackett/Jackett
23315232,mbdavid/LiteDB,5742,https://github.com/mbdavid/LiteDB
15126429,aspnet/Mvc,5729,https://github.com/aspnet/Mvc
105649273,ElectronNET/Electron.NET,5704,https://github.com/ElectronNET/Electron.NET
104670977,dvf/blockchain,5699,https://github.com/dvf/blockchain
500093,winsw/winsw,5679,https://github.com/winsw/winsw
85953,gitextensions/gitextensions,5633,https://github.com/gitextensions/gitextensions
213460285,jasontaylordev/CleanArchitecture,5608,https://github.com/jasontaylordev/CleanArchitecture
64290739,dodyg/practical-aspnetcore,5606,https://github.com/dodyg/practical-aspnetcore
4213474,Humanizr/Humanizer,5552,https://github.com/Humanizr/Humanizer
80058269,microsoft/VFSForGit,5434,https://github.com/microsoft/VFSForGit
59715467,lambci/docker-lambda,5413,https://github.com/lambci/docker-lambda
165548191,carlospolop/privilege-escalation-awesome-scripts-suite,5409,https://github.com/carlospolop/privilege-escalation-awesome-scripts-suite
113807330,migueldeicaza/gui.cs,5339,https://github.com/migueldeicaza/gui.cs
460848,mRemoteNG/mRemoteNG,5310,https://github.com/mRemoteNG/mRemoteNG
54213490,xamarin/Xamarin.Forms,5296,https://github.com/xamarin/Xamarin.Forms
77323220,Radarr/Radarr,5176,https://github.com/Radarr/Radarr
203892454,kgrzybek/modular-monolith-with-ddd,5164,https://github.com/kgrzybek/modular-monolith-with-ddd
2419727,de4dot/de4dot,5124,https://github.com/de4dot/de4dot
153711945,dotnet/wpf,5119,https://github.com/dotnet/wpf
17941520,neuecc/UniRx,5101,https://github.com/neuecc/UniRx
26884725,OrchardCMS/OrchardCore,5080,https://github.com/OrchardCMS/OrchardCore
17873382,sschmid/Entitas-CSharp,5055,https://github.com/sschmid/Entitas-CSharp
5780416,NLog/NLog,5035,https://github.com/NLog/NLog
11591313,reactiveui/refit,5009,https://github.com/reactiveui/refit
27251463,QuantConnect/Lean,5005,https://github.com/QuantConnect/Lean
12576526,dotnet/reactive,4941,https://github.com/dotnet/reactive
1339922,ServiceStack/ServiceStack,4909,https://github.com/ServiceStack/ServiceStack
135050219,TGSAN/CMWTAT_Digital_Edition,4874,https://github.com/TGSAN/CMWTAT_Digital_Edition
42749841,Live-Charts/Live-Charts,4839,https://github.com/Live-Charts/Live-Charts
132453438,unoplatform/uno,4817,https://github.com/unoplatform/uno
76445704,dotnetcore/CAP,4783,https://github.com/dotnetcore/CAP
38632468,graphql-dotnet/graphql-dotnet,4780,https://github.com/graphql-dotnet/graphql-dotnet
17748183,StackExchange/StackExchange.Redis,4770,https://github.com/StackExchange/StackExchange.Redis
182095352,nilaoda/N_m3u8DL-CLI,4759,https://github.com/nilaoda/N_m3u8DL-CLI
72174164,SixLabors/ImageSharp,4758,https://github.com/SixLabors/ImageSharp
76425236,EduardoPires/EquinoxProject,4747,https://github.com/EduardoPires/EquinoxProject
130160795,HMBSbige/ShadowsocksR-Windows,4596,https://github.com/HMBSbige/ShadowsocksR-Windows
956732,hbons/SparkleShare,4579,https://github.com/hbons/SparkleShare
8198511,serilog/serilog,4567,https://github.com/serilog/serilog
143253020,microsoft/FASTER,4530,https://github.com/microsoft/FASTER
31335300,PrismLibrary/Prism,4524,https://github.com/PrismLibrary/Prism
1208824,quartznet/quartznet,4498,https://github.com/quartznet/quartznet
36990723,bchavez/Bogus,4496,https://github.com/bchavez/Bogus
32051890,dotnet/msbuild,4488,https://github.com/dotnet/msbuild
189676777,JasonStein/Notepads,4485,https://github.com/JasonStein/Notepads
743436,egametang/ET,4455,https://github.com/egametang/ET
98547658,shadowsocksr-backup/shadowsocksr-csharp,4443,https://github.com/shadowsocksr-backup/shadowsocksr-csharp
70584079,jasontaylordev/NorthwindTraders,4405,https://github.com/jasontaylordev/NorthwindTraders
20304390,HearthSim/Hearthstone-Deck-Tracker,4368,https://github.com/HearthSim/Hearthstone-Deck-Tracker
50605426,microsoft/MixedRealityToolkit-Unity,4360,https://github.com/microsoft/MixedRealityToolkit-Unity
21611723,quasar/Quasar,4359,https://github.com/quasar/Quasar
41822320,RicoSuter/NSwag,4343,https://github.com/RicoSuter/NSwag
35608694,aalhour/C-Sharp-Algorithms,4337,https://github.com/aalhour/C-Sharp-Algorithms
4600400,Redth/PushSharp,4325,https://github.com/Redth/PushSharp
61403402,windows-toolkit/WindowsCommunityToolkit,4244,https://github.com/windows-toolkit/WindowsCommunityToolkit
5844474,EventStore/EventStore,4183,https://github.com/EventStore/EventStore
997491,sta/websocket-sharp,4149,https://github.com/sta/websocket-sharp
90042534,pojala/electrino,4101,https://github.com/pojala/electrino
