id,name,stars,link
7600409,shadowsocks/shadowsocks-windows,49818,https://github.com/shadowsocks/shadowsocks-windows
11620669,CodeHubApp/CodeHub,22871,https://github.com/CodeHubApp/CodeHub
49609581,PowerShell/PowerShell,20157,https://github.com/PowerShell/PowerShell
17620347,dotnet/aspnetcore,18170,https://github.com/dotnet/aspnetcore
15315789,Wox-launcher/Wox,17550,https://github.com/Wox-launcher/Wox
38380854,0xd4d/dnSpy,14970,https://github.com/0xd4d/dnSpy
69662720,mxgmn/WaveFunctionCollapse,14703,https://github.com/mxgmn/WaveFunctionCollapse
70104825,dotnet-architecture/eShopOnContainers,14420,https://github.com/dotnet-architecture/eShopOnContainers
29078997,dotnet/roslyn,13155,https://github.com/dotnet/roslyn
13428264,ShareX/ShareX,13109,https://github.com/ShareX/ShareX
1613345,StackExchange/Dapper,12498,https://github.com/StackExchange/Dapper
54086969,thangchung/awesome-dotnet-core,12456,https://github.com/thangchung/awesome-dotnet-core
199570071,2dust/v2rayN,12348,https://github.com/2dust/v2rayN
64713769,NickeManarin/ScreenToGif,11599,https://github.com/NickeManarin/ScreenToGif
1327739,icsharpcode/ILSpy,10512,https://github.com/icsharpcode/ILSpy
16157746,dotnet/efcore,9227,https://github.com/dotnet/efcore
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,9176,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
102904613,Unity-Technologies/ml-agents,9019,https://github.com/Unity-Technologies/ml-agents
14964475,AvaloniaUI/Avalonia,8964,https://github.com/AvaloniaUI/Avalonia
791611,mono/mono,8756,https://github.com/mono/mono
12201538,aspnetboilerplate/aspnetboilerplate,8501,https://github.com/aspnetboilerplate/aspnetboilerplate
959908,OpenRA/OpenRA,8300,https://github.com/OpenRA/OpenRA
143460965,GoogleCloudPlatform/microservices-demo,8113,https://github.com/GoogleCloudPlatform/microservices-demo
2087064,SignalR/SignalR,8069,https://github.com/SignalR/SignalR
3476845,JamesNK/Newtonsoft.Json,7906,https://github.com/JamesNK/Newtonsoft.Json
9864166,App-vNext/Polly,7701,https://github.com/App-vNext/Polly
28239455,dotnet/AspNetCore.Docs,7504,https://github.com/dotnet/AspNetCore.Docs
505380,AutoMapper/AutoMapper,7296,https://github.com/AutoMapper/AutoMapper
374228,restsharp/RestSharp,7295,https://github.com/restsharp/RestSharp
