id,name,stars,link
184456251,microsoft/PowerToys,56791,https://github.com/microsoft/PowerToys
7600409,shadowsocks/shadowsocks-windows,52479,https://github.com/shadowsocks/shadowsocks-windows
49609581,PowerShell/PowerShell,27310,https://github.com/PowerShell/PowerShell
17620347,dotnet/aspnetcore,24893,https://github.com/dotnet/aspnetcore
11620669,CodeHubApp/CodeHub,23305,https://github.com/CodeHubApp/CodeHub
199570071,2dust/v2rayN,21069,https://github.com/2dust/v2rayN
15315789,Wox-launcher/Wox,20375,https://github.com/Wox-launcher/Wox
38380854,dnSpy/dnSpy,18436,https://github.com/dnSpy/dnSpy
70104825,dotnet-architecture/eShopOnContainers,17978,https://github.com/dotnet-architecture/eShopOnContainers
13428264,ShareX/ShareX,16467,https://github.com/ShareX/ShareX
69662720,mxgmn/WaveFunctionCollapse,16289,https://github.com/mxgmn/WaveFunctionCollapse
54086969,thangchung/awesome-dotnet-core,14791,https://github.com/thangchung/awesome-dotnet-core
64713769,NickeManarin/ScreenToGif,14764,https://github.com/NickeManarin/ScreenToGif
29078997,dotnet/roslyn,14616,https://github.com/dotnet/roslyn
1613345,DapperLib/Dapper,13863,https://github.com/DapperLib/Dapper
1327739,icsharpcode/ILSpy,12968,https://github.com/icsharpcode/ILSpy
14964475,AvaloniaUI/Avalonia,11529,https://github.com/AvaloniaUI/Avalonia
102904613,Unity-Technologies/ml-agents,11293,https://github.com/Unity-Technologies/ml-agents
164140756,files-community/Files,11147,https://github.com/files-community/Files
161012019,jellyfin/jellyfin,11049,https://github.com/jellyfin/jellyfin
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,10958,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
262395224,dotnet/maui,10495,https://github.com/dotnet/maui
16157746,dotnet/efcore,10354,https://github.com/dotnet/efcore
198071756,huiyadanli/RevokeMsgPatcher,10164,https://github.com/huiyadanli/RevokeMsgPatcher
12201538,aspnetboilerplate/aspnetboilerplate,9661,https://github.com/aspnetboilerplate/aspnetboilerplate
28239455,dotnet/AspNetCore.Docs,9424,https://github.com/dotnet/AspNetCore.Docs
959908,OpenRA/OpenRA,9411,https://github.com/OpenRA/OpenRA
9864166,App-vNext/Polly,9364,https://github.com/App-vNext/Polly
791611,mono/mono,9354,https://github.com/mono/mono
45363955,lionsoul2014/ip2region,9341,https://github.com/lionsoul2014/ip2region
120231691,Ryujinx/Ryujinx,9175,https://github.com/Ryujinx/Ryujinx
88064357,QL-Win/QuickLook,9072,https://github.com/QL-Win/QuickLook
193681686,netchx/netch,8944,https://github.com/netchx/netch
3476845,JamesNK/Newtonsoft.Json,8635,https://github.com/JamesNK/Newtonsoft.Json
2087064,SignalR/SignalR,8379,https://github.com/SignalR/SignalR
