id,name,stars,link
7600409,shadowsocks/shadowsocks-windows,50965,https://github.com/shadowsocks/shadowsocks-windows
49609581,PowerShell/PowerShell,23190,https://github.com/PowerShell/PowerShell
11620669,CodeHubApp/CodeHub,23049,https://github.com/CodeHubApp/CodeHub
17620347,dotnet/aspnetcore,20123,https://github.com/dotnet/aspnetcore
15315789,Wox-launcher/Wox,18967,https://github.com/Wox-launcher/Wox
38380854,dnSpy/dnSpy,16487,https://github.com/dnSpy/dnSpy
199570071,2dust/v2rayN,15968,https://github.com/2dust/v2rayN
70104825,dotnet-architecture/eShopOnContainers,15939,https://github.com/dotnet-architecture/eShopOnContainers
69662720,mxgmn/WaveFunctionCollapse,15448,https://github.com/mxgmn/WaveFunctionCollapse
13428264,ShareX/ShareX,14444,https://github.com/ShareX/ShareX
29078997,dotnet/roslyn,13701,https://github.com/dotnet/roslyn
54086969,thangchung/awesome-dotnet-core,13503,https://github.com/thangchung/awesome-dotnet-core
1613345,StackExchange/Dapper,13042,https://github.com/StackExchange/Dapper
64713769,NickeManarin/ScreenToGif,12868,https://github.com/NickeManarin/ScreenToGif
1327739,icsharpcode/ILSpy,11440,https://github.com/icsharpcode/ILSpy
14964475,AvaloniaUI/Avalonia,10043,https://github.com/AvaloniaUI/Avalonia
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,9939,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
102904613,Unity-Technologies/ml-agents,9799,https://github.com/Unity-Technologies/ml-agents
16157746,dotnet/efcore,9697,https://github.com/dotnet/efcore
143460965,GoogleCloudPlatform/microservices-demo,9075,https://github.com/GoogleCloudPlatform/microservices-demo
12201538,aspnetboilerplate/aspnetboilerplate,9042,https://github.com/aspnetboilerplate/aspnetboilerplate
791611,mono/mono,9015,https://github.com/mono/mono
959908,OpenRA/OpenRA,8780,https://github.com/OpenRA/OpenRA
161012019,jellyfin/jellyfin,8564,https://github.com/jellyfin/jellyfin
9864166,App-vNext/Polly,8274,https://github.com/App-vNext/Polly
3476845,JamesNK/Newtonsoft.Json,8204,https://github.com/JamesNK/Newtonsoft.Json
2087064,SignalR/SignalR,8175,https://github.com/SignalR/SignalR
28239455,dotnet/AspNetCore.Docs,8159,https://github.com/dotnet/AspNetCore.Docs
505380,AutoMapper/AutoMapper,7667,https://github.com/AutoMapper/AutoMapper
374228,restsharp/RestSharp,7537,https://github.com/restsharp/RestSharp
1135454,cefsharp/CefSharp,7513,https://github.com/cefsharp/CefSharp
118322286,felixse/FluentTerminal,7366,https://github.com/felixse/FluentTerminal
46652227,IdentityServer/IdentityServer4,7352,https://github.com/IdentityServer/IdentityServer4
2584777,MahApps/MahApps.Metro,7297,https://github.com/MahApps/MahApps.Metro
132021166,dotnet/machinelearning,7278,https://github.com/dotnet/machinelearning
88064357,QL-Win/QuickLook,7241,https://github.com/QL-Win/QuickLook
126486701,Unity-Technologies/UnityCsReference,7183,https://github.com/Unity-Technologies/UnityCsReference
1579990,MonoGame/MonoGame,7171,https://github.com/MonoGame/MonoGame
738250,NancyFx/Nancy,7139,https://github.com/NancyFx/Nancy
28232663,dotnet/orleans,7114,https://github.com/dotnet/orleans
28647218,chocolatey/choco,7059,https://github.com/chocolatey/choco
193681686,NetchX/Netch,6731,https://github.com/NetchX/Netch
7560589,JeffreySu/WeiXinMPSDK,6528,https://github.com/JeffreySu/WeiXinMPSDK
75990888,dotnet/csharplang,6430,https://github.com/dotnet/csharplang
46755185,bitwarden/server,6406,https://github.com/bitwarden/server
198071756,huiyadanli/RevokeMsgPatcher,6258,https://github.com/huiyadanli/RevokeMsgPatcher
11920542,HangfireIO/Hangfire,6234,https://github.com/HangfireIO/Hangfire
142076747,microsoft/ailab,6205,https://github.com/microsoft/ailab
12191244,dotnet/BenchmarkDotNet,5960,https://github.com/dotnet/BenchmarkDotNet
44897462,JustArchiNET/ArchiSteamFarm,5958,https://github.com/JustArchiNET/ArchiSteamFarm
715082,reactiveui/ReactiveUI,5908,https://github.com/reactiveui/ReactiveUI
2465723,Sonarr/Sonarr,5880,https://github.com/Sonarr/Sonarr
443962,FluentValidation/FluentValidation,5815,https://github.com/FluentValidation/FluentValidation
22456440,ppy/osu,5768,https://github.com/ppy/osu
62256097,ThreeMammals/Ocelot,5745,https://github.com/ThreeMammals/Ocelot
15126429,aspnet/Mvc,5744,https://github.com/aspnet/Mvc
17369361,jbogard/MediatR,5654,https://github.com/jbogard/MediatR
22636263,duplicati/duplicati,5587,https://github.com/duplicati/duplicati
18586705,nopSolutions/nopCommerce,5509,https://github.com/nopSolutions/nopCommerce
69673033,ardalis/CleanArchitecture,5463,https://github.com/ardalis/CleanArchitecture
23315232,mbdavid/LiteDB,5393,https://github.com/mbdavid/LiteDB
8835057,xupefei/Locale-Emulator,5379,https://github.com/xupefei/Locale-Emulator
262395224,dotnet/maui,5369,https://github.com/dotnet/maui
80058269,microsoft/VFSForGit,5317,https://github.com/microsoft/VFSForGit
85953,gitextensions/gitextensions,5313,https://github.com/gitextensions/gitextensions
64290739,dodyg/practical-aspnetcore,5276,https://github.com/dodyg/practical-aspnetcore
104670977,dvf/blockchain,5248,https://github.com/dvf/blockchain
83380995,dotnet-architecture/eShopOnWeb,5246,https://github.com/dotnet-architecture/eShopOnWeb
41589439,MathewSachin/Captura,5211,https://github.com/MathewSachin/Captura
105649273,ElectronNET/Electron.NET,5186,https://github.com/ElectronNET/Electron.NET
59715467,lambci/docker-lambda,5152,https://github.com/lambci/docker-lambda
4213474,Humanizr/Humanizer,5114,https://github.com/Humanizr/Humanizer
75505125,abpframework/abp,5099,https://github.com/abpframework/abp
54213490,xamarin/Xamarin.Forms,4998,https://github.com/xamarin/Xamarin.Forms
64753043,Perfare/AssetStudio,4993,https://github.com/Perfare/AssetStudio
45195614,Jackett/Jackett,4982,https://github.com/Jackett/Jackett
500093,winsw/winsw,4902,https://github.com/winsw/winsw
1339922,ServiceStack/ServiceStack,4841,https://github.com/ServiceStack/ServiceStack
460848,mRemoteNG/mRemoteNG,4815,https://github.com/mRemoteNG/mRemoteNG
153711945,dotnet/wpf,4807,https://github.com/dotnet/wpf
5780416,NLog/NLog,4801,https://github.com/NLog/NLog
17873382,sschmid/Entitas-CSharp,4710,https://github.com/sschmid/Entitas-CSharp
2419727,de4dot/de4dot,4694,https://github.com/de4dot/de4dot
17941520,neuecc/UniRx,4659,https://github.com/neuecc/UniRx
77323220,Radarr/Radarr,4645,https://github.com/Radarr/Radarr
12576526,dotnet/reactive,4632,https://github.com/dotnet/reactive
26884725,OrchardCMS/OrchardCore,4621,https://github.com/OrchardCMS/OrchardCore
113807330,migueldeicaza/gui.cs,4599,https://github.com/migueldeicaza/gui.cs
42749841,Live-Charts/Live-Charts,4525,https://github.com/Live-Charts/Live-Charts
17748183,StackExchange/StackExchange.Redis,4498,https://github.com/StackExchange/StackExchange.Redis
956732,hbons/SparkleShare,4494,https://github.com/hbons/SparkleShare
11591313,reactiveui/refit,4470,https://github.com/reactiveui/refit
38632468,graphql-dotnet/graphql-dotnet,4465,https://github.com/graphql-dotnet/graphql-dotnet
72174164,SixLabors/ImageSharp,4412,https://github.com/SixLabors/ImageSharp
76425236,EduardoPires/EquinoxProject,4412,https://github.com/EduardoPires/EquinoxProject
32051890,dotnet/msbuild,4373,https://github.com/dotnet/msbuild
210716005,dotnet/runtime,4370,https://github.com/dotnet/runtime
98547658,shadowsocksr-backup/shadowsocksr-csharp,4360,https://github.com/shadowsocksr-backup/shadowsocksr-csharp
76445704,dotnetcore/CAP,4300,https://github.com/dotnetcore/CAP
4600400,Redth/PushSharp,4281,https://github.com/Redth/PushSharp
143253020,microsoft/FASTER,4255,https://github.com/microsoft/FASTER
1208824,quartznet/quartznet,4210,https://github.com/quartznet/quartznet
31335300,PrismLibrary/Prism,4167,https://github.com/PrismLibrary/Prism
27251463,QuantConnect/Lean,4138,https://github.com/QuantConnect/Lean
132453438,unoplatform/uno,4137,https://github.com/unoplatform/uno
20304390,HearthSim/Hearthstone-Deck-Tracker,4137,https://github.com/HearthSim/Hearthstone-Deck-Tracker
70584079,jasontaylordev/NorthwindTraders,4116,https://github.com/jasontaylordev/NorthwindTraders
8198511,serilog/serilog,4072,https://github.com/serilog/serilog
13589461,opserver/Opserver,4039,https://github.com/opserver/Opserver
203892454,kgrzybek/modular-monolith-with-ddd,4038,https://github.com/kgrzybek/modular-monolith-with-ddd
3964514,accord-net/framework,4018,https://github.com/accord-net/framework
35608694,aalhour/C-Sharp-Algorithms,3981,https://github.com/aalhour/C-Sharp-Algorithms
50605426,microsoft/MixedRealityToolkit-Unity,3980,https://github.com/microsoft/MixedRealityToolkit-Unity
90042534,pojala/electrino,3969,https://github.com/pojala/electrino
5844474,EventStore/EventStore,3964,https://github.com/EventStore/EventStore
130160795,HMBSbige/ShadowsocksR-Windows,3920,https://github.com/HMBSbige/ShadowsocksR-Windows
41822320,RicoSuter/NSwag,3915,https://github.com/RicoSuter/NSwag
46080325,win-acme/win-acme,3903,https://github.com/win-acme/win-acme
743436,egametang/ET,3880,https://github.com/egametang/ET
61403402,windows-toolkit/WindowsCommunityToolkit,3858,https://github.com/windows-toolkit/WindowsCommunityToolkit
997491,sta/websocket-sharp,3853,https://github.com/sta/websocket-sharp
