id,name,stars,link
7600409,shadowsocks/shadowsocks-windows,49753,https://github.com/shadowsocks/shadowsocks-windows
11620669,CodeHubApp/CodeHub,22872,https://github.com/CodeHubApp/CodeHub
49609581,PowerShell/PowerShell,20015,https://github.com/PowerShell/PowerShell
17620347,dotnet/aspnetcore,18033,https://github.com/dotnet/aspnetcore
15315789,Wox-launcher/Wox,17437,https://github.com/Wox-launcher/Wox
38380854,0xd4d/dnSpy,14898,https://github.com/0xd4d/dnSpy
69662720,mxgmn/WaveFunctionCollapse,14654,https://github.com/mxgmn/WaveFunctionCollapse
70104825,dotnet-architecture/eShopOnContainers,14319,https://github.com/dotnet-architecture/eShopOnContainers
29078997,dotnet/roslyn,13110,https://github.com/dotnet/roslyn
13428264,ShareX/ShareX,13030,https://github.com/ShareX/ShareX
1613345,StackExchange/Dapper,12469,https://github.com/StackExchange/Dapper
54086969,thangchung/awesome-dotnet-core,12406,https://github.com/thangchung/awesome-dotnet-core
199570071,2dust/v2rayN,12085,https://github.com/2dust/v2rayN
64713769,NickeManarin/ScreenToGif,11543,https://github.com/NickeManarin/ScreenToGif
1327739,icsharpcode/ILSpy,10462,https://github.com/icsharpcode/ILSpy
16157746,dotnet/efcore,9194,https://github.com/dotnet/efcore
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,9122,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
102904613,Unity-Technologies/ml-agents,8967,https://github.com/Unity-Technologies/ml-agents
14964475,AvaloniaUI/Avalonia,8896,https://github.com/AvaloniaUI/Avalonia
791611,mono/mono,8741,https://github.com/mono/mono
12201538,aspnetboilerplate/aspnetboilerplate,8469,https://github.com/aspnetboilerplate/aspnetboilerplate
959908,OpenRA/OpenRA,8232,https://github.com/OpenRA/OpenRA
2087064,SignalR/SignalR,8067,https://github.com/SignalR/SignalR
143460965,GoogleCloudPlatform/microservices-demo,8044,https://github.com/GoogleCloudPlatform/microservices-demo
3476845,JamesNK/Newtonsoft.Json,7883,https://github.com/JamesNK/Newtonsoft.Json
9864166,App-vNext/Polly,7656,https://github.com/App-vNext/Polly
28239455,dotnet/AspNetCore.Docs,7470,https://github.com/dotnet/AspNetCore.Docs
374228,restsharp/RestSharp,7288,https://github.com/restsharp/RestSharp
505380,AutoMapper/AutoMapper,7266,https://github.com/AutoMapper/AutoMapper
738250,NancyFx/Nancy,7134,https://github.com/NancyFx/Nancy
