id,name,stars,link
7600409,shadowsocks/shadowsocks-windows,51047,https://github.com/shadowsocks/shadowsocks-windows
49609581,PowerShell/PowerShell,23303,https://github.com/PowerShell/PowerShell
11620669,CodeHubApp/CodeHub,23071,https://github.com/CodeHubApp/CodeHub
17620347,dotnet/aspnetcore,20217,https://github.com/dotnet/aspnetcore
15315789,Wox-launcher/Wox,19041,https://github.com/Wox-launcher/Wox
38380854,dnSpy/dnSpy,16549,https://github.com/dnSpy/dnSpy
199570071,2dust/v2rayN,16186,https://github.com/2dust/v2rayN
70104825,dotnet-architecture/eShopOnContainers,15997,https://github.com/dotnet-architecture/eShopOnContainers
69662720,mxgmn/WaveFunctionCollapse,15489,https://github.com/mxgmn/WaveFunctionCollapse
13428264,ShareX/ShareX,14509,https://github.com/ShareX/ShareX
29078997,dotnet/roslyn,13726,https://github.com/dotnet/roslyn
54086969,thangchung/awesome-dotnet-core,13560,https://github.com/thangchung/awesome-dotnet-core
1613345,StackExchange/Dapper,13071,https://github.com/StackExchange/Dapper
64713769,NickeManarin/ScreenToGif,12975,https://github.com/NickeManarin/ScreenToGif
1327739,icsharpcode/ILSpy,11483,https://github.com/icsharpcode/ILSpy
14964475,AvaloniaUI/Avalonia,10107,https://github.com/AvaloniaUI/Avalonia
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,9971,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
102904613,Unity-Technologies/ml-agents,9872,https://github.com/Unity-Technologies/ml-agents
16157746,dotnet/efcore,9725,https://github.com/dotnet/efcore
143460965,GoogleCloudPlatform/microservices-demo,9143,https://github.com/GoogleCloudPlatform/microservices-demo
12201538,aspnetboilerplate/aspnetboilerplate,9070,https://github.com/aspnetboilerplate/aspnetboilerplate
791611,mono/mono,9023,https://github.com/mono/mono
959908,OpenRA/OpenRA,8793,https://github.com/OpenRA/OpenRA
161012019,jellyfin/jellyfin,8634,https://github.com/jellyfin/jellyfin
9864166,App-vNext/Polly,8323,https://github.com/App-vNext/Polly
3476845,JamesNK/Newtonsoft.Json,8219,https://github.com/JamesNK/Newtonsoft.Json
28239455,dotnet/AspNetCore.Docs,8205,https://github.com/dotnet/AspNetCore.Docs
2087064,SignalR/SignalR,8183,https://github.com/SignalR/SignalR
505380,AutoMapper/AutoMapper,7684,https://github.com/AutoMapper/AutoMapper
374228,restsharp/RestSharp,7546,https://github.com/restsharp/RestSharp
1135454,cefsharp/CefSharp,7541,https://github.com/cefsharp/CefSharp
46652227,IdentityServer/IdentityServer4,7389,https://github.com/IdentityServer/IdentityServer4
118322286,felixse/FluentTerminal,7383,https://github.com/felixse/FluentTerminal
2584777,MahApps/MahApps.Metro,7315,https://github.com/MahApps/MahApps.Metro
132021166,dotnet/machinelearning,7296,https://github.com/dotnet/machinelearning
88064357,QL-Win/QuickLook,7290,https://github.com/QL-Win/QuickLook
126486701,Unity-Technologies/UnityCsReference,7218,https://github.com/Unity-Technologies/UnityCsReference
1579990,MonoGame/MonoGame,7180,https://github.com/MonoGame/MonoGame
738250,NancyFx/Nancy,7142,https://github.com/NancyFx/Nancy
28232663,dotnet/orleans,7132,https://github.com/dotnet/orleans
28647218,chocolatey/choco,7073,https://github.com/chocolatey/choco
193681686,NetchX/Netch,6826,https://github.com/NetchX/Netch
7560589,JeffreySu/WeiXinMPSDK,6547,https://github.com/JeffreySu/WeiXinMPSDK
198071756,huiyadanli/RevokeMsgPatcher,6494,https://github.com/huiyadanli/RevokeMsgPatcher
75990888,dotnet/csharplang,6451,https://github.com/dotnet/csharplang
46755185,bitwarden/server,6443,https://github.com/bitwarden/server
11920542,HangfireIO/Hangfire,6247,https://github.com/HangfireIO/Hangfire
142076747,microsoft/ailab,6215,https://github.com/microsoft/ailab
12191244,dotnet/BenchmarkDotNet,5998,https://github.com/dotnet/BenchmarkDotNet
44897462,JustArchiNET/ArchiSteamFarm,5991,https://github.com/JustArchiNET/ArchiSteamFarm
715082,reactiveui/ReactiveUI,5932,https://github.com/reactiveui/ReactiveUI
2465723,Sonarr/Sonarr,5918,https://github.com/Sonarr/Sonarr
443962,FluentValidation/FluentValidation,5837,https://github.com/FluentValidation/FluentValidation
22456440,ppy/osu,5823,https://github.com/ppy/osu
62256097,ThreeMammals/Ocelot,5767,https://github.com/ThreeMammals/Ocelot
15126429,aspnet/Mvc,5740,https://github.com/aspnet/Mvc
17369361,jbogard/MediatR,5695,https://github.com/jbogard/MediatR
22636263,duplicati/duplicati,5618,https://github.com/duplicati/duplicati
18586705,nopSolutions/nopCommerce,5539,https://github.com/nopSolutions/nopCommerce
69673033,ardalis/CleanArchitecture,5509,https://github.com/ardalis/CleanArchitecture
262395224,dotnet/maui,5458,https://github.com/dotnet/maui
8835057,xupefei/Locale-Emulator,5418,https://github.com/xupefei/Locale-Emulator
23315232,mbdavid/LiteDB,5410,https://github.com/mbdavid/LiteDB
80058269,microsoft/VFSForGit,5319,https://github.com/microsoft/VFSForGit
85953,gitextensions/gitextensions,5316,https://github.com/gitextensions/gitextensions
64290739,dodyg/practical-aspnetcore,5288,https://github.com/dodyg/practical-aspnetcore
83380995,dotnet-architecture/eShopOnWeb,5275,https://github.com/dotnet-architecture/eShopOnWeb
104670977,dvf/blockchain,5253,https://github.com/dvf/blockchain
41589439,MathewSachin/Captura,5252,https://github.com/MathewSachin/Captura
105649273,ElectronNET/Electron.NET,5233,https://github.com/ElectronNET/Electron.NET
59715467,lambci/docker-lambda,5168,https://github.com/lambci/docker-lambda
75505125,abpframework/abp,5166,https://github.com/abpframework/abp
4213474,Humanizr/Humanizer,5121,https://github.com/Humanizr/Humanizer
64753043,Perfare/AssetStudio,5041,https://github.com/Perfare/AssetStudio
45195614,Jackett/Jackett,5026,https://github.com/Jackett/Jackett
54213490,xamarin/Xamarin.Forms,5012,https://github.com/xamarin/Xamarin.Forms
500093,winsw/winsw,4938,https://github.com/winsw/winsw
1339922,ServiceStack/ServiceStack,4842,https://github.com/ServiceStack/ServiceStack
460848,mRemoteNG/mRemoteNG,4838,https://github.com/mRemoteNG/mRemoteNG
153711945,dotnet/wpf,4815,https://github.com/dotnet/wpf
5780416,NLog/NLog,4812,https://github.com/NLog/NLog
17873382,sschmid/Entitas-CSharp,4722,https://github.com/sschmid/Entitas-CSharp
77323220,Radarr/Radarr,4718,https://github.com/Radarr/Radarr
2419727,de4dot/de4dot,4712,https://github.com/de4dot/de4dot
17941520,neuecc/UniRx,4675,https://github.com/neuecc/UniRx
26884725,OrchardCMS/OrchardCore,4651,https://github.com/OrchardCMS/OrchardCore
12576526,dotnet/reactive,4650,https://github.com/dotnet/reactive
113807330,migueldeicaza/gui.cs,4623,https://github.com/migueldeicaza/gui.cs
42749841,Live-Charts/Live-Charts,4541,https://github.com/Live-Charts/Live-Charts
17748183,StackExchange/StackExchange.Redis,4516,https://github.com/StackExchange/StackExchange.Redis
11591313,reactiveui/refit,4500,https://github.com/reactiveui/refit
956732,hbons/SparkleShare,4498,https://github.com/hbons/SparkleShare
38632468,graphql-dotnet/graphql-dotnet,4477,https://github.com/graphql-dotnet/graphql-dotnet
210716005,dotnet/runtime,4445,https://github.com/dotnet/runtime
76425236,EduardoPires/EquinoxProject,4427,https://github.com/EduardoPires/EquinoxProject
72174164,SixLabors/ImageSharp,4423,https://github.com/SixLabors/ImageSharp
32051890,dotnet/msbuild,4383,https://github.com/dotnet/msbuild
98547658,shadowsocksr-backup/shadowsocksr-csharp,4363,https://github.com/shadowsocksr-backup/shadowsocksr-csharp
76445704,dotnetcore/CAP,4329,https://github.com/dotnetcore/CAP
4600400,Redth/PushSharp,4283,https://github.com/Redth/PushSharp
143253020,microsoft/FASTER,4271,https://github.com/microsoft/FASTER
1208824,quartznet/quartznet,4234,https://github.com/quartznet/quartznet
31335300,PrismLibrary/Prism,4183,https://github.com/PrismLibrary/Prism
132453438,unoplatform/uno,4167,https://github.com/unoplatform/uno
27251463,QuantConnect/Lean,4164,https://github.com/QuantConnect/Lean
20304390,HearthSim/Hearthstone-Deck-Tracker,4146,https://github.com/HearthSim/Hearthstone-Deck-Tracker
70584079,jasontaylordev/NorthwindTraders,4130,https://github.com/jasontaylordev/NorthwindTraders
8198511,serilog/serilog,4089,https://github.com/serilog/serilog
203892454,kgrzybek/modular-monolith-with-ddd,4085,https://github.com/kgrzybek/modular-monolith-with-ddd
13589461,opserver/Opserver,4037,https://github.com/opserver/Opserver
3964514,accord-net/framework,4022,https://github.com/accord-net/framework
35608694,aalhour/C-Sharp-Algorithms,3998,https://github.com/aalhour/C-Sharp-Algorithms
50605426,microsoft/MixedRealityToolkit-Unity,3985,https://github.com/microsoft/MixedRealityToolkit-Unity
90042534,pojala/electrino,3972,https://github.com/pojala/electrino
5844474,EventStore/EventStore,3968,https://github.com/EventStore/EventStore
130160795,HMBSbige/ShadowsocksR-Windows,3948,https://github.com/HMBSbige/ShadowsocksR-Windows
41822320,RicoSuter/NSwag,3937,https://github.com/RicoSuter/NSwag
46080325,win-acme/win-acme,3913,https://github.com/win-acme/win-acme
743436,egametang/ET,3905,https://github.com/egametang/ET
61403402,windows-toolkit/WindowsCommunityToolkit,3866,https://github.com/windows-toolkit/WindowsCommunityToolkit
997491,sta/websocket-sharp,3861,https://github.com/sta/websocket-sharp
52097767,HJLebbink/asm-dude,3827,https://github.com/HJLebbink/asm-dude
153427475,Unity-Technologies/FPSSample,3825,https://github.com/Unity-Technologies/FPSSample
35291446,itinance/react-native-fs,3815,https://github.com/itinance/react-native-fs
21611723,quasar/Quasar,3798,https://github.com/quasar/Quasar
21836148,OptiKey/OptiKey,3778,https://github.com/OptiKey/OptiKey
125612271,Unity-Technologies/EntityComponentSystemSamples,3774,https://github.com/Unity-Technologies/EntityComponentSystemSamples
33200340,react-native-linear-gradient/react-native-linear-gradient,3774,https://github.com/react-native-linear-gradient/react-native-linear-gradient
3689718,moq/moq4,3762,https://github.com/moq/moq4
106386177,Jimmey-Jiang/Common.Utility,3760,https://github.com/Jimmey-Jiang/Common.Utility
213480514,microsoft/ApplicationInspector,3726,https://github.com/microsoft/ApplicationInspector
24504893,brandonlw/Psychson,3723,https://github.com/brandonlw/Psychson
15509440,akkadotnet/akka.net,3719,https://github.com/akkadotnet/akka.net
14999623,jstedfast/MailKit,3674,https://github.com/jstedfast/MailKit
23001353,dotnet-state-machine/stateless,3605,https://github.com/dotnet-state-machine/stateless
32304121,domaindrivendev/Swashbuckle.AspNetCore,3576,https://github.com/domaindrivendev/Swashbuckle.AspNetCore
135050219,TGSAN/CMWTAT_Digital_Edition,3558,https://github.com/TGSAN/CMWTAT_Digital_Edition
96299354,dotnetcore/Util,3541,https://github.com/dotnetcore/Util
36990723,bchavez/Bogus,3534,https://github.com/bchavez/Bogus
10501638,AngleSharp/AngleSharp,3526,https://github.com/AngleSharp/AngleSharp
165548191,carlospolop/privilege-escalation-awesome-scripts-suite,3524,https://github.com/carlospolop/privilege-escalation-awesome-scripts-suite
19216825,xamarin/xamarin-forms-samples,3513,https://github.com/xamarin/xamarin-forms-samples
189676777,JasonStein/Notepads,3474,https://github.com/JasonStein/Notepads
42753362,microsoft/VisualStudioUninstaller,3471,https://github.com/microsoft/VisualStudioUninstaller
4001139,studyzy/imewlconverter,3469,https://github.com/studyzy/imewlconverter
27703983,StockSharp/StockSharp,3447,https://github.com/StockSharp/StockSharp
70460785,Unity-Technologies/PostProcessing,3422,https://github.com/Unity-Technologies/PostProcessing
88068120,randyrants/sharpkeys,3387,https://github.com/randyrants/sharpkeys
2870911,MvvmCross/MvvmCross,3385,https://github.com/MvvmCross/MvvmCross
213460285,jasontaylordev/CleanArchitecture,3318,https://github.com/jasontaylordev/CleanArchitecture
81283552,udacity/self-driving-car-sim,3318,https://github.com/udacity/self-driving-car-sim
16139210,autofac/Autofac,3311,https://github.com/autofac/Autofac
