id,name,stars,link
7600409,shadowsocks/shadowsocks-windows,48922,https://github.com/shadowsocks/shadowsocks-windows
11620669,CodeHubApp/CodeHub,22894,https://github.com/CodeHubApp/CodeHub
49609581,PowerShell/PowerShell,18750,https://github.com/PowerShell/PowerShell
17620347,dotnet/aspnetcore,17003,https://github.com/dotnet/aspnetcore
15315789,Wox-launcher/Wox,16659,https://github.com/Wox-launcher/Wox
69662720,mxgmn/WaveFunctionCollapse,14150,https://github.com/mxgmn/WaveFunctionCollapse
38380854,0xd4d/dnSpy,14088,https://github.com/0xd4d/dnSpy
70104825,dotnet-architecture/eShopOnContainers,13595,https://github.com/dotnet-architecture/eShopOnContainers
29078997,dotnet/roslyn,12679,https://github.com/dotnet/roslyn
13428264,ShareX/ShareX,12428,https://github.com/ShareX/ShareX
1613345,StackExchange/Dapper,12194,https://github.com/StackExchange/Dapper
54086969,thangchung/awesome-dotnet-core,11847,https://github.com/thangchung/awesome-dotnet-core
64713769,NickeManarin/ScreenToGif,10678,https://github.com/NickeManarin/ScreenToGif
1327739,icsharpcode/ILSpy,10000,https://github.com/icsharpcode/ILSpy
199570071,2dust/v2rayN,9346,https://github.com/2dust/v2rayN
16157746,dotnet/efcore,8963,https://github.com/dotnet/efcore
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,8679,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
791611,mono/mono,8626,https://github.com/mono/mono
14964475,AvaloniaUI/Avalonia,8490,https://github.com/AvaloniaUI/Avalonia
12201538,aspnetboilerplate/aspnetboilerplate,8230,https://github.com/aspnetboilerplate/aspnetboilerplate
2087064,SignalR/SignalR,8008,https://github.com/SignalR/SignalR
3476845,JamesNK/Newtonsoft.Json,7730,https://github.com/JamesNK/Newtonsoft.Json
143460965,GoogleCloudPlatform/microservices-demo,7551,https://github.com/GoogleCloudPlatform/microservices-demo
9864166,App-vNext/Polly,7370,https://github.com/App-vNext/Polly
959908,OpenRA/OpenRA,7349,https://github.com/OpenRA/OpenRA
374228,restsharp/RestSharp,7156,https://github.com/restsharp/RestSharp
505380,AutoMapper/AutoMapper,7132,https://github.com/AutoMapper/AutoMapper
738250,NancyFx/Nancy,7118,https://github.com/NancyFx/Nancy
28239455,dotnet/AspNetCore.Docs,7099,https://github.com/dotnet/AspNetCore.Docs
1135454,cefsharp/CefSharp,6905,https://github.com/cefsharp/CefSharp
132021166,dotnet/machinelearning,6847,https://github.com/dotnet/machinelearning
2584777,MahApps/MahApps.Metro,6780,https://github.com/MahApps/MahApps.Metro
1579990,MonoGame/MonoGame,6583,https://github.com/MonoGame/MonoGame
126486701,Unity-Technologies/UnityCsReference,6524,https://github.com/Unity-Technologies/UnityCsReference
28647218,chocolatey/choco,6472,https://github.com/chocolatey/choco
28232663,dotnet/orleans,6465,https://github.com/dotnet/orleans
118322286,felixse/FluentTerminal,6316,https://github.com/felixse/FluentTerminal
161012019,jellyfin/jellyfin,6296,https://github.com/jellyfin/jellyfin
46652227,IdentityServer/IdentityServer4,6274,https://github.com/IdentityServer/IdentityServer4
7560589,JeffreySu/WeiXinMPSDK,6112,https://github.com/JeffreySu/WeiXinMPSDK
15126429,aspnet/Mvc,5743,https://github.com/aspnet/Mvc
11920542,HangfireIO/Hangfire,5673,https://github.com/HangfireIO/Hangfire
88064357,QL-Win/QuickLook,5612,https://github.com/QL-Win/QuickLook
75990888,dotnet/csharplang,5503,https://github.com/dotnet/csharplang
715082,reactiveui/ReactiveUI,5411,https://github.com/reactiveui/ReactiveUI
142076747,microsoft/ailab,5403,https://github.com/microsoft/ailab
46755185,bitwarden/server,5280,https://github.com/bitwarden/server
443962,FluentValidation/FluentValidation,5275,https://github.com/FluentValidation/FluentValidation
12191244,dotnet/BenchmarkDotNet,5238,https://github.com/dotnet/BenchmarkDotNet
2465723,Sonarr/Sonarr,5235,https://github.com/Sonarr/Sonarr
80058269,microsoft/VFSForGit,5137,https://github.com/microsoft/VFSForGit
44897462,JustArchiNET/ArchiSteamFarm,5114,https://github.com/JustArchiNET/ArchiSteamFarm
22636263,duplicati/duplicati,5003,https://github.com/duplicati/duplicati
62256097,ThreeMammals/Ocelot,4987,https://github.com/ThreeMammals/Ocelot
104670977,dvf/blockchain,4949,https://github.com/dvf/blockchain
23315232,mbdavid/LiteDB,4888,https://github.com/mbdavid/LiteDB
85953,gitextensions/gitextensions,4797,https://github.com/gitextensions/gitextensions
1339922,ServiceStack/ServiceStack,4725,https://github.com/ServiceStack/ServiceStack
18586705,nopSolutions/nopCommerce,4707,https://github.com/nopSolutions/nopCommerce
8835057,xupefei/Locale-Emulator,4674,https://github.com/xupefei/Locale-Emulator
17369361,jbogard/MediatR,4672,https://github.com/jbogard/MediatR
4213474,Humanizr/Humanizer,4665,https://github.com/Humanizr/Humanizer
22456440,ppy/osu,4659,https://github.com/ppy/osu
59715467,lambci/docker-lambda,4643,https://github.com/lambci/docker-lambda
64290739,dodyg/practical-aspnetcore,4625,https://github.com/dodyg/practical-aspnetcore
5780416,NLog/NLog,4414,https://github.com/NLog/NLog
956732,hbons/SparkleShare,4409,https://github.com/hbons/SparkleShare
105649273,ElectronNET/Electron.NET,4371,https://github.com/ElectronNET/Electron.NET
153711945,dotnet/wpf,4361,https://github.com/dotnet/wpf
17873382,sschmid/Entitas-CSharp,4341,https://github.com/sschmid/Entitas-CSharp
54213490,xamarin/Xamarin.Forms,4331,https://github.com/xamarin/Xamarin.Forms
83380995,dotnet-architecture/eShopOnWeb,4280,https://github.com/dotnet-architecture/eShopOnWeb
12576526,dotnet/reactive,4279,https://github.com/dotnet/reactive
4600400,Redth/PushSharp,4235,https://github.com/Redth/PushSharp
98547658,shadowsocksr-backup/shadowsocksr-csharp,4225,https://github.com/shadowsocksr-backup/shadowsocksr-csharp
32051890,microsoft/msbuild,4202,https://github.com/microsoft/msbuild
69673033,ardalis/CleanArchitecture,4183,https://github.com/ardalis/CleanArchitecture
17941520,neuecc/UniRx,4182,https://github.com/neuecc/UniRx
460848,mRemoteNG/mRemoteNG,4126,https://github.com/mRemoteNG/mRemoteNG
45195614,Jackett/Jackett,4116,https://github.com/Jackett/Jackett
17748183,StackExchange/StackExchange.Redis,4111,https://github.com/StackExchange/StackExchange.Redis
38632468,graphql-dotnet/graphql-dotnet,4087,https://github.com/graphql-dotnet/graphql-dotnet
42749841,Live-Charts/Live-Charts,4061,https://github.com/Live-Charts/Live-Charts
77323220,Radarr/Radarr,4039,https://github.com/Radarr/Radarr
2419727,0xd4d/de4dot,4027,https://github.com/0xd4d/de4dot
11591313,reactiveui/refit,3972,https://github.com/reactiveui/refit
143253020,microsoft/FASTER,3946,https://github.com/microsoft/FASTER
13589461,opserver/Opserver,3940,https://github.com/opserver/Opserver
64753043,Perfare/AssetStudio,3937,https://github.com/Perfare/AssetStudio
500093,winsw/winsw,3930,https://github.com/winsw/winsw
193681686,NetchX/Netch,3874,https://github.com/NetchX/Netch
72174164,SixLabors/ImageSharp,3841,https://github.com/SixLabors/ImageSharp
1208824,quartznet/quartznet,3823,https://github.com/quartznet/quartznet
52097767,HJLebbink/asm-dude,3809,https://github.com/HJLebbink/asm-dude
3964514,accord-net/framework,3799,https://github.com/accord-net/framework
90042534,pojala/electrino,3790,https://github.com/pojala/electrino
26884725,OrchardCMS/OrchardCore,3765,https://github.com/OrchardCMS/OrchardCore
198071756,huiyadanli/RevokeMsgPatcher,3731,https://github.com/huiyadanli/RevokeMsgPatcher
21836148,OptiKey/OptiKey,3729,https://github.com/OptiKey/OptiKey
5844474,EventStore/EventStore,3726,https://github.com/EventStore/EventStore
20304390,HearthSim/Hearthstone-Deck-Tracker,3720,https://github.com/HearthSim/Hearthstone-Deck-Tracker
31335300,PrismLibrary/Prism,3672,https://github.com/PrismLibrary/Prism
76445704,dotnetcore/CAP,3670,https://github.com/dotnetcore/CAP
24504893,brandonlw/Psychson,3656,https://github.com/brandonlw/Psychson
76425236,EduardoPires/EquinoxProject,3637,https://github.com/EduardoPires/EquinoxProject
8198511,serilog/serilog,3572,https://github.com/serilog/serilog
15509440,akkadotnet/akka.net,3548,https://github.com/akkadotnet/akka.net
213480514,microsoft/ApplicationInspector,3527,https://github.com/microsoft/ApplicationInspector
70584079,jasontaylordev/NorthwindTraders,3527,https://github.com/jasontaylordev/NorthwindTraders
46080325,win-acme/win-acme,3523,https://github.com/win-acme/win-acme
153427475,Unity-Technologies/FPSSample,3522,https://github.com/Unity-Technologies/FPSSample
997491,sta/websocket-sharp,3521,https://github.com/sta/websocket-sharp
75505125,abpframework/abp,3518,https://github.com/abpframework/abp
106386177,Jimmey-Jiang/Common.Utility,3516,https://github.com/Jimmey-Jiang/Common.Utility
35291446,itinance/react-native-fs,3505,https://github.com/itinance/react-native-fs
61403402,windows-toolkit/WindowsCommunityToolkit,3494,https://github.com/windows-toolkit/WindowsCommunityToolkit
33200340,react-native-community/react-native-linear-gradient,3458,https://github.com/react-native-community/react-native-linear-gradient
35608694,aalhour/C-Sharp-Algorithms,3424,https://github.com/aalhour/C-Sharp-Algorithms
41822320,RicoSuter/NSwag,3410,https://github.com/RicoSuter/NSwag
50605426,microsoft/MixedRealityToolkit-Unity,3407,https://github.com/microsoft/MixedRealityToolkit-Unity
3689718,moq/moq4,3397,https://github.com/moq/moq4
125612271,Unity-Technologies/EntityComponentSystemSamples,3391,https://github.com/Unity-Technologies/EntityComponentSystemSamples
27251463,QuantConnect/Lean,3387,https://github.com/QuantConnect/Lean
41589439,MathewSachin/Captura,3367,https://github.com/MathewSachin/Captura
42753362,microsoft/VisualStudioUninstaller,3354,https://github.com/microsoft/VisualStudioUninstaller
113807330,migueldeicaza/gui.cs,3337,https://github.com/migueldeicaza/gui.cs
743436,egametang/ET,3288,https://github.com/egametang/ET
23001353,dotnet-state-machine/stateless,3283,https://github.com/dotnet-state-machine/stateless
14999623,jstedfast/MailKit,3260,https://github.com/jstedfast/MailKit
19216825,xamarin/xamarin-forms-samples,3256,https://github.com/xamarin/xamarin-forms-samples
70460785,Unity-Technologies/PostProcessing,3236,https://github.com/Unity-Technologies/PostProcessing
10501638,AngleSharp/AngleSharp,3184,https://github.com/AngleSharp/AngleSharp
778834,Topshelf/Topshelf,3182,https://github.com/Topshelf/Topshelf
96299354,dotnetcore/Util,3171,https://github.com/dotnetcore/Util
2870911,MvvmCross/MvvmCross,3152,https://github.com/MvvmCross/MvvmCross
45365298,aspnet/JavaScriptServices,3147,https://github.com/aspnet/JavaScriptServices
56940351,ExtendRealityLtd/VRTK,3119,https://github.com/ExtendRealityLtd/VRTK
81283552,udacity/self-driving-car-sim,3102,https://github.com/udacity/self-driving-car-sim
32304121,domaindrivendev/Swashbuckle.AspNetCore,3099,https://github.com/domaindrivendev/Swashbuckle.AspNetCore
30941532,intel/acat,3098,https://github.com/intel/acat
96975695,JanKallman/EPPlus,3082,https://github.com/JanKallman/EPPlus
22584823,TheBerkin/rant,3074,https://github.com/TheBerkin/rant
21611723,quasar/QuasarRAT,3055,https://github.com/quasar/QuasarRAT
16139210,autofac/Autofac,3041,https://github.com/autofac/Autofac
130160795,HMBSbige/ShadowsocksR-Windows,3012,https://github.com/HMBSbige/ShadowsocksR-Windows
36613036,neo-project/neo,2964,https://github.com/neo-project/neo
388860,VsVim/VsVim,2956,https://github.com/VsVim/VsVim
67071145,dotnet/standard,2953,https://github.com/dotnet/standard
4933039,Fody/Fody,2947,https://github.com/Fody/Fody
26732453,louthy/language-ext,2938,https://github.com/louthy/language-ext
10601208,umbraco/Umbraco-CMS,2935,https://github.com/umbraco/Umbraco-CMS
20878802,protobuf-net/protobuf-net,2868,https://github.com/protobuf-net/protobuf-net
36990723,bchavez/Bogus,2862,https://github.com/bchavez/Bogus
79082378,migueldeicaza/TensorFlowSharp,2860,https://github.com/migueldeicaza/TensorFlowSharp
70128945,Accelerider/BaiduPanDownloadWinform,2860,https://github.com/Accelerider/BaiduPanDownloadWinform
10750139,domaindrivendev/Swashbuckle,2853,https://github.com/domaindrivendev/Swashbuckle
27703983,StockSharp/StockSharp,2845,https://github.com/StockSharp/StockSharp
94545558,dotnetcore/surging,2844,https://github.com/dotnetcore/surging
