id,name,stars,link
184456251,microsoft/PowerToys,55732,https://github.com/microsoft/PowerToys
7600409,shadowsocks/shadowsocks-windows,52344,https://github.com/shadowsocks/shadowsocks-windows
49609581,PowerShell/PowerShell,26374,https://github.com/PowerShell/PowerShell
17620347,dotnet/aspnetcore,24672,https://github.com/dotnet/aspnetcore
11620669,CodeHubApp/CodeHub,23290,https://github.com/CodeHubApp/CodeHub
199570071,2dust/v2rayN,20628,https://github.com/2dust/v2rayN
15315789,Wox-launcher/Wox,20265,https://github.com/Wox-launcher/Wox
38380854,dnSpy/dnSpy,18297,https://github.com/dnSpy/dnSpy
70104825,dotnet-architecture/eShopOnContainers,17767,https://github.com/dotnet-architecture/eShopOnContainers
13428264,ShareX/ShareX,16297,https://github.com/ShareX/ShareX
69662720,mxgmn/WaveFunctionCollapse,16225,https://github.com/mxgmn/WaveFunctionCollapse
54086969,thangchung/awesome-dotnet-core,14682,https://github.com/thangchung/awesome-dotnet-core
64713769,NickeManarin/ScreenToGif,14596,https://github.com/NickeManarin/ScreenToGif
29078997,dotnet/roslyn,14549,https://github.com/dotnet/roslyn
1613345,DapperLib/Dapper,13803,https://github.com/DapperLib/Dapper
1327739,icsharpcode/ILSpy,12837,https://github.com/icsharpcode/ILSpy
14964475,AvaloniaUI/Avalonia,11428,https://github.com/AvaloniaUI/Avalonia
102904613,Unity-Technologies/ml-agents,11187,https://github.com/Unity-Technologies/ml-agents
161012019,jellyfin/jellyfin,10917,https://github.com/jellyfin/jellyfin
30474266,MaterialDesignInXAML/MaterialDesignInXamlToolkit,10878,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit
164140756,files-community/Files,10745,https://github.com/files-community/Files
16157746,dotnet/efcore,10288,https://github.com/dotnet/efcore
262395224,dotnet/maui,10192,https://github.com/dotnet/maui
198071756,huiyadanli/RevokeMsgPatcher,9631,https://github.com/huiyadanli/RevokeMsgPatcher
12201538,aspnetboilerplate/aspnetboilerplate,9610,https://github.com/aspnetboilerplate/aspnetboilerplate
959908,OpenRA/OpenRA,9366,https://github.com/OpenRA/OpenRA
791611,mono/mono,9318,https://github.com/mono/mono
45363955,lionsoul2014/ip2region,9296,https://github.com/lionsoul2014/ip2region
